cx,cy,cyaw,ck,sp
5.0424491796692195,-2.523270455713761,-0.4622817337435889,0.0006574743412145732,2.7777777777777777
5.144603362491396,-2.574168477969236,-0.46220689855568703,0.0006538589599288128,2.7777777777777777
5.247537822434721,-2.6254456468516816,-0.46213192807734366,0.0006499381825117905,2.7777777777777777
5.351265784535144,-2.6771083885751152,-0.46205685378886246,0.0006457278309445469,2.7777777777777777
5.455800473828617,-2.7291631293535517,-0.46198170630113133,0.0006412435228588591,2.7777777777777777
5.5611551153510925,-2.781616295401008,-0.4619065153502547,0.0006365006436549075,2.7777777777777777
5.667342934138521,-2.8344743129315013,-0.46183130979405,0.0006315143210540264,2.7777777777777777
5.774377155226855,-2.8877436081590475,-0.46175611761031665,0.0006262994020308375,2.7777777777777777
5.882271003652045,-2.9414306072976633,-0.4616809658967886,0.0006208704320607653,2.7777777777777777
5.991037704450043,-2.9955417365613646,-0.46160588087268056,0.0006152416366116548,2.7777777777777777
6.100681440661559,-3.050075968921674,-0.46146052021581774,0.0018526907815490546,2.7777777777777777
6.211160090432304,-3.104994108605085,-0.4611509121971899,0.0031578707217412025,2.7777777777777777
6.322416748881038,-3.1602447743102573,-0.4606794382595347,0.0044262368747966,2.7777777777777777
6.434394504672082,-3.2157765794155115,-0.46004839493441346,0.005665787494385757,2.7777777777777777
6.547036446469753,-3.271538137299167,-0.45925946226867315,0.006883973780140604,2.7777777777777777
6.660285662938378,-3.3274780613395487,-0.45831373196879543,0.00808780787077442,2.7777777777777777
6.774085242742273,-3.383544964914974,-0.45721172961106377,0.009283959128587923,2.7777777777777777
6.88837827454576,-3.439687461403765,-0.4559534314082936,0.01047884115709395,2.7777777777777777
7.003107847013162,-3.4958541641842444,-0.45453827592039725,0.011678691640124772,2.7777777777777777
7.1182170488087975,-3.5519936866347313,-0.4529651710049287,0.012889646817582742,2.7777777777777777
7.233648968596991,-3.6080546421335473,-0.45123249622221207,0.014117812205762558,2.7777777777777777
7.3493466950420565,-3.6639856440590135,-0.44933810083537623,0.015369331018227126,2.7777777777777777
7.465253316808322,-3.7197353057894507,-0.4472792974766056,0.016650451638659507,2.7777777777777777
7.581311922560105,-3.77525224070318,-0.4450528514853898,0.017967595434290527,2.7777777777777777
7.6974656009617295,-3.830485062178524,-0.4426549658609347,0.0193274261736416,2.7777777777777777
7.8136574406775114,-3.8853823835938015,-0.4400812617077086,0.02073692232325339,2.7777777777777777
7.929830530371776,-3.9398928183273334,-0.43732675398891935,0.022203453544053186,2.7777777777777777
8.045927958708841,-3.9939649797574424,-0.4343858223361804,0.02373486278964183,2.7777777777777777
8.16189281435303,-4.04754748126245,-0.4312521765933028,0.025339555527955672,2.7777777777777777
8.277668185968665,-4.100588936220675,-0.4279188166965869,0.027026597767712764,2.7777777777777777
8.39319716222006,-4.153037958010439,-0.42437798641162505,0.028805824776445877,2.7777777777777777
8.508422831771542,-4.204843160010066,-0.42062112035574806,0.030687962633987587,2.7777777777777777
8.623288283287433,-4.255953155597872,-0.41663878363399426,0.032684765082009334,2.7777777777777777
8.737736605432051,-4.306316558152182,-0.41242060330273794,0.03480916851668713,2.7777777777777777
8.85171088686972,-4.355881981051318,-0.40795519074653624,0.037075468440211055,2.7777777777777777
8.965154216264754,-4.404598037673595,-0.403230053907647,0.039499521252924115,2.7777777777777777
9.07800968228148,-4.45241334139734,-0.3982314981410363,0.04209897594990966,2.7777777777777777
9.190220373584218,-4.4992765056008714,-0.39294451427706095,0.04489354110624338,2.7777777777777777
9.30172937883729,-4.545136143662511,-0.3873526522555375,0.04790529352079022,2.7777777777777777
9.412479786705012,-4.5899408689605785,-0.3814378784442251,0.051159036071418904,2.7777777777777777
9.52241468585171,-4.633639294873397,-0.3751804144670249,0.05468271375274087,2.7777777777777777
9.631477164941703,-4.676180034779287,-0.36855855503718354,0.05850789856524797,2.7777777777777777
9.739610312639309,-4.7175117020565684,-0.3615484619128163,0.06267035595301892,2.7777777777777777
9.84675721760886,-4.757582910083563,-0.354123930660372,0.06721070790336474,2.7777777777777777
9.952860968514662,-4.7963422722385936,-0.3462561264206433,0.07217521068838346,2.7777777777777777
10.057864654021042,-4.833738401899978,-0.33791328431674295,0.07761666860986645,2.7777777777777777
10.161711362792328,-4.869719912446038,-0.3290603695210443,0.08359550906566367,2.7777777777777777
10.264344183492828,-4.904235417255095,-0.319658691308577,0.09018104883255726,2.7777777777777777
10.365706204786875,-4.937233529705472,-0.3096654646734883,0.09745298666853035,2.7777777777777777
10.465740515338782,-4.968662863175488,-0.2990333122878085,0.10550316312028019,2.7777777777777777
10.564390203812874,-4.998472031043463,-0.2877096987672613,0.11443763460542943,2.7777777777777777
10.661598358873468,-5.026609646687723,-0.2756362884292063,0.12437911504602983,2.7777777777777777
10.757308069184889,-5.053024323486583,-0.26274821706943685,0.1354698438479742,2.7777777777777777
10.851462423411459,-5.077664674818367,-0.2489732678861616,0.1478749425935377,2.7777777777777777
10.944004510217493,-5.1004793140613955,-0.23423094175758546,0.1617863223198638,2.7777777777777777
11.034877418267316,-5.12141685459399,-0.21843141296587226,0.17742719521689376,2.7777777777777777
11.124024236225248,-5.140425909794472,-0.20147436365533195,0.19505722342174364,2.7777777777777777
11.21138805275561,-5.15745509304116,-0.18324769456070705,0.21497829455874132,2.7777777777777777
11.296911956522724,-5.172453017712379,-0.1636261169345777,0.23754083527902398,2.7777777777777777
11.38053903619091,-5.1853682971864465,-0.14246964272021692,0.2631504399012934,2.7777777777777777
11.462212380424488,-5.196149544841685,-0.11962200910165541,0.29227437127751504,2.7777777777777777
11.54187507788778,-5.204745374056417,-0.09490910273540727,0.32544714223628385,2.7777777777777777
11.619470217245107,-5.21110439820896,-0.06813749243566845,0.363273849673674,2.7777777777777777
11.69494088716079,-5.215175230677638,-0.03909324227935815,0.40642913472230335,2.7777777777777777
11.768230176299152,-5.216906484840772,-0.007541266563558472,0.45564849724263706,2.7777777777777777
11.839281173324508,-5.216246774076681,0.02677438926335098,0.5117071307944216,2.7777777777777777
11.908036966901182,-5.213144711763688,0.06412879621718101,0.5753794647728815,2.7777777777777777
11.9744406456935,-5.207548911280112,0.10481217259643884,0.6473703871178111,2.7777777777777777
12.038435298365778,-5.199407986004276,0.1491227277487542,0.7282072443521189,2.7777777777777777
12.099964013582335,-5.1886705493145,0.1973551380032601,0.8180814387332919,2.7777777777777777
12.158969880007492,-5.175285214589106,0.24978336115082145,0.9166320689781859,2.7777777777777777
12.215395986305577,-5.159200595206414,0.3066366270980923,1.0226750719660898,2.7777777777777777
12.269185421140902,-5.140365304544746,0.36806803444044917,1.1339036874929151,2.7777777777777777
12.320281273177796,-5.118727955982422,0.4341164901422179,1.2466217375370483,2.7777777777777777
12.368626631080573,-5.094237162897764,0.5046649298999155,1.3556149924732406,2.7777777777777777
12.414164583513559,-5.066841538669093,0.5794007250965674,1.4542989519503704,2.7777777777777777
12.456838219141074,-5.03648969667473,0.6577872027218011,1.535269396660488,2.7777777777777777
12.496590626627436,-5.003130250292994,0.7390568316861472,1.5912889808312398,2.7777777777777777
12.533378396882878,-4.966724696980076,0.8210485655446157,1.56641608609526,2.7777777777777777
12.56722882902087,-4.9273020051893965,0.9010358975374932,1.5070569842952133,2.7777777777777777
12.598192289783748,-4.884913154907017,0.9780704666045217,1.424060268237132,2.7777777777777777
12.626319158687217,-4.83960913830757,1.0514218079702542,1.3245908340001258,2.7777777777777777
12.651659815246985,-4.791440947565685,1.1205855858989795,1.2158412337305684,2.7777777777777777
12.674264638978757,-4.740459574855996,1.1852743568118218,1.1041219075780988,2.7777777777777777
12.694184009398242,-4.686716012353135,1.245388416465815,0.9943750650654235,2.7777777777777777
12.711468306021146,-4.630261252231732,1.3009768260112538,0.890066384131298,2.7777777777777777
12.726167908363172,-4.571146286666423,1.3521969557918883,0.7933290854830586,2.7777777777777777
12.738333195940026,-4.509422107831837,1.3992779578564867,0.7052295402213572,2.7777777777777777
12.748014548267419,-4.445139707902605,1.4424907871310315,0.6260572970137288,2.7777777777777777
12.755262344861055,-4.378350079053361,1.4821253570339672,0.5555840136220457,2.7777777777777777
12.760126965236642,-4.309104213458739,1.5184742234639201,0.4932688066678637,2.7777777777777777
12.762658788909883,-4.237453103293366,1.5518216623595817,0.43840790059318485,2.7777777777777777
12.762908195396486,-4.163447740731878,1.5824369001010254,0.3902363032121121,2.7777777777777777
12.760925564212155,-4.087139117948906,1.6105703718899986,0.3479923345802106,2.7777777777777777
12.756761274872602,-4.008578227119083,1.6364520863758567,0.3109554098181462,2.7777777777777777
12.750465706893529,-3.927816060417039,1.6602913890525577,0.27846563216287157,2.7777777777777777
12.742089239790644,-3.844903610017407,1.682277606524678,0.24993163568158377,2.7777777777777777
12.731682253079653,-3.75989186809482,1.7025812065930568,0.22483124029136248,2.7777777777777777
12.719295126276261,-3.6728318268239066,1.7213552253541955,0.2027080058228701,2.7777777777777777
12.704978238896175,-3.5837744783793037,1.7387367973605552,0.18316569124032836,2.7777777777777777
12.688781970455105,-3.4927708149356405,1.7548486849178067,0.16586187164444882,2.7777777777777777
12.670756700468752,-3.3998718286675493,1.7698007439641217,0.1505014595145634,2.7777777777777777
12.650952808452821,-3.305128511749664,1.7836912918026082,0.13683054722806012,2.7777777777777777
12.629420673923025,-3.208591856356611,1.7966083602082745,0.12463077995924175,2.7777777777777777
12.606210676395069,-3.110312854663032,1.808630829051719,0.11371434116104893,2.7777777777777777
12.581373195384655,-3.0103424988435488,1.8198294426969843,0.1039195586458198,2.7777777777777777
12.554958610407493,-2.9087317810727984,1.830267715538644,0.09510709857391197,2.7777777777777777
12.527017300979288,-2.805531693525416,1.840002735181822,0.08715669468314469,2.7777777777777777
12.497599646615745,-2.7007932283760265,1.849085872648046,0.0799643525653682,2.7777777777777777
12.466756026832575,-2.5945673777992693,1.8575634090880184,0.07343996843832776,2.7777777777777777
12.434536821145478,-2.4869051339697688,1.8654770881176888,0.06750530536986177,2.7777777777777777
12.400992409070167,-2.3778574890621615,1.872864602274675,0.06209227526996457,2.7777777777777777
12.366173170122343,-2.267475435251083,1.8797600213520047,0.057141480977667,2.7777777777777777
12.330129483817714,-2.155809964711157,1.8861941695891526,0.05260097875406306,2.7777777777777777
12.292911729671987,-2.042912069617023,1.8921949579371087,0.048425227089624906,2.7777777777777777
12.254570287200869,-1.9288327421433071,1.8977876768936468,0.044574192776048266,2.7777777777777777
12.215155535920061,-1.8136229744646442,1.9029952547418592,0.041012589626616504,2.7777777777777777
12.174717855345278,-1.6973337587556694,1.9078384854254076,0.037709229064456395,2.7777777777777777
12.133307624992222,-1.5800160871910085,1.9123362297582522,0.03463646507824537,2.7777777777777777
12.0909752243766,-1.4617209519453,1.9165055931921997,0.03176971882779565,2.7777777777777777
12.047771033014115,-1.3424993451931686,1.92036208294803,0.02908707052947658,2.7777777777777777
12.003745430420476,-1.2224022591092503,1.9239197469499671,0.026568908223820898,2.7777777777777777
11.95894879611139,-1.1014806858681816,1.9271912966834375,0.024197624680220752,2.7777777777777777
11.913431509602562,-0.9797856176445862,1.9301882158170514,0.021957355075613604,2.7777777777777777
11.867243950409703,-0.8573680466131042,1.9329208561865743,0.019833749238335766,2.7777777777777777
11.820436498048512,-0.7342789649483589,1.9353985225267198,0.017813773211624237,2.7777777777777777
11.773059532034699,-0.610569364824987,1.9376295471517637,0.0158855356947396,2.7777777777777777
11.72516343188397,-0.4862902384176251,1.9396213556245727,0.014038135589559068,2.7777777777777777
11.676798577112033,-0.36149257790089706,1.9413805243124005,0.01226152743867643,2.7777777777777777
11.628015347234593,-0.23622737544944195,1.94291283060386,0.010546402005777982,2.7777777777777777
11.578864121767353,-0.11054562323788364,1.9442232964523534,0.008884079635457101,2.7777777777777777
11.529395280226023,0.015501686559140415,1.9453162258146854,0.007266414350185486,2.7777777777777777
11.479659202126312,0.14186356176699455,1.9461952364677404,0.005685706907139879,2.7777777777777777
11.42970626698392,0.26848901021105487,1.9468632866092184,0.0041346252554246045,2.7777777777777777
11.379586854314558,0.39532703971668637,1.9473226965790587,0.0026061310117846998,2.7777777777777777
11.329351343633933,0.5223266581092505,1.947575165974993,0.0010934107157182067,2.7777777777777777
11.279050114457746,0.6494368732141267,1.9476217863774703,-0.00041018926260275566,2.7777777777777777
11.228733546301706,0.7766066928566715,1.947463049844951,-0.001911225202537372,2.7777777777777777
11.178452018681522,0.9037851248622633,1.9470988532892586,-0.0034162168808030504,2.7777777777777777
11.128255911112896,1.030921177056265,1.9465284987914486,-0.004931707727284671,2.7777777777777777
11.078195603111542,1.1579638572640403,1.945750689870585,-0.006464325211136939,2.7777777777777777
11.028321474193156,1.2848621733109664,1.9447635236701388,-0.008020842381900128,2.7777777777777777
10.978683903873451,1.411565133022401,1.9435644789785993,-0.009608241513201197,2.7777777777777777
10.929333271668131,1.5380217442237227,1.9421503999514629,-0.011233780840473587,2.7777777777777777
10.880319957092901,1.6641810147402936,1.9405174753502865,-0.012905065450158223,2.7777777777777777
10.831694339663475,1.7899919523974779,1.938661213059971,-0.014630123467858046,2.7777777777777777
10.783506798895548,1.9154035650206533,1.9365764095870468,-0.01641748880938883,2.7777777777777777
10.735807714304835,2.0403648604351776,1.9342571141783624,-0.018276291904856152,2.7777777777777777
10.688647465407039,2.164824846466428,1.9316965871302145,-0.020216359985910728,2.7777777777777777
10.642076431717864,2.2887325309397673,1.928887251781325,-0.022248328745274357,2.7777777777777777
10.596144992753025,2.4120369216805595,1.9258206395978499,-0.02438376744172178,2.7777777777777777
10.550903528028217,2.5346870265141828,1.9224873276633008,-0.026635319840461746,2.7777777777777777
10.506402417059155,2.6566318532659934,1.9188768677792003,-0.029016863757303567,2.7777777777777777
10.462692039361539,2.7778204097613726,1.9149777062616165,-0.031543692425867395,2.7777777777777777
10.419822774451077,2.898201703825679,1.9107770933823867,-0.034232721443062594,2.7777777777777777
10.377845001843484,3.0177247432842798,1.9062609812495694,-0.03710272568401366,2.7777777777777777
10.336809101054452,3.1363385359625493,1.901413908747023,-0.04017461133078753,2.7777777777777777
10.296765451599699,3.2539920896858474,1.8962188719553514,-0.04347172904946686,2.7777777777777777
10.257764432994925,3.37063441227955,1.8906571782530717,-0.047020235399603906,2.7777777777777777
10.219856424755838,3.486214511569024,1.8847082820450132,-0.05084951079338274,2.7777777777777777
10.183091806398146,3.60068139537963,1.878349599782119,-0.05499264376493973,2.7777777777777777
10.147520957437553,3.7139840715367427,1.8715563016209726,-0.05948699298923762,2.7777777777777777
10.113194257389765,3.8260715478657312,1.8643010767213695,-0.06437484042801879,2.7777777777777777
10.08016208577049,3.9368928321919574,1.856553868796672,-0.06970415119378669,2.7777777777777777
10.048474822095432,4.046396932340797,1.8482815781177486,-0.07552945821281684,2.7777777777777777
10.018182845880304,4.1545328561376085,1.8394477257343675,-0.08191289250951084,2.7777777777777777
9.989336536640806,4.261249611407766,1.830012075231915,-0.08892538285585293,2.7777777777777777
9.961986273892645,4.3664962059766355,1.81993020690979,-0.09664805148520922,2.7777777777777777
9.936182437151526,4.470221647669589,1.809153038888704,-0.10517383529317645,2.7777777777777777
9.911975405933159,4.572374944311991,1.7976262893865687,-0.11460936398537441,2.7777777777777777
9.889415559753253,4.672905103729206,1.785289874336495,-0.12507712723829134,2.7777777777777777
9.868553278127507,4.771761133746607,1.7720772347897473,-0.13671796092723046,2.7777777777777777
9.84943894057163,4.868892042189561,1.7579145893488164,-0.1496938759922061,2.7777777777777777
9.83212292660133,4.964246836883437,1.7427201084980093,-0.1641912397176204,2.7777777777777777
9.816655615732312,5.057774525653602,1.7264030105534691,-0.180424293809504,2.7777777777777777
9.803087387480282,5.149424116325419,1.7088625836269038,-0.19863895030610235,2.7777777777777777
9.79146862136095,5.239144616724264,1.6899871453079351,-0.21911673578692803,2.7777777777777777
9.781849696890015,5.326885034675497,1.6696529628509038,-0.2421786433411319,2.7777777777777777
9.774280993583192,5.412594378004497,1.6477231730338964,-0.2681884820133136,2.7777777777777777
9.76881289095618,5.496221654536621,1.624046764556468,-0.29755506059182396,2.7777777777777777
9.765495768524689,5.57771587209724,1.5984577194131127,-0.33073217609719124,2.7777777777777777
9.764380005804426,5.657026038511727,1.5707744561779737,-0.368214862654791,2.7777777777777777
9.765515982311094,5.7341011616054445,1.5407997808706715,-0.41052966236050314,2.7777777777777777
9.768954077560407,5.808890249203763,1.5083216329433626,-0.4582157953046517,2.7777777777777777
9.774744671068056,5.881342309132052,1.473115016032096,-0.5117930744252108,2.7777777777777777
9.782938142349765,5.95140634921567,1.4349456221574088,-0.5717113903253017,2.7777777777777777
9.79358487092123,6.0190313772799975,1.3935757820400003,-0.6382759489041642,2.7777777777777777
9.80673523629816,6.084166401150393,1.348773476006997,-0.7115428810264147,2.7777777777777777
9.822439617996261,6.146760428652227,1.3003251693452236,-0.7911825029140326,2.7777777777777777
9.840748395531238,6.206762467610876,1.2480531123636127,-0.876313954709397,2.7777777777777777
9.861711948418797,6.264121525851698,1.1918373582211492,-0.9653267763268895,2.7777777777777777
9.885380656174652,6.318786611200062,1.1316419794637411,-1.0557227150138484,2.7777777777777777
9.9118048983145,6.37070673148134,1.0675437295016648,-1.144032143259466,2.7777777777777777
9.941035054354057,6.419830894520892,0.9997597620552549,-1.2258758947620676,2.7777777777777777
9.973121503809017,6.4661081081440965,0.9286693175647716,-1.2962409490123183,2.7777777777777777
10.008114420145485,6.5094875371327205,0.8548853196479826,-1.3400439895149647,2.7777777777777777
10.04603139725351,6.549943163463177,0.7807730127402321,-1.3291854719674152,2.7777777777777777
10.086822156374085,6.587500670482655,0.707817463032563,-1.2986498337745807,2.7777777777777777
10.130427938064656,6.622192201621629,0.636695612694484,-1.2510225365551615,2.7777777777777777
10.176789982882655,6.654049900310571,0.5679788488037598,-1.1898281989012167,2.7777777777777777
10.22584953138552,6.683105909979952,0.5021128852099711,-1.1190047364510185,2.7777777777777777
10.277547824130693,6.709392374060248,0.43941202434937315,-1.0424195664799007,2.7777777777777777
10.331826101675611,6.732941435981931,0.3800655852696805,-0.963511329802648,2.7777777777777777
10.388625604577712,6.753785239175472,0.3241528195292451,-0.8850861638586899,2.7777777777777777
10.447887573394436,6.771955927071347,0.2716623727618822,-0.8092534378951244,2.7777777777777777
10.509553248683215,6.787485643100025,0.22251293825636814,-0.7374624688855507,2.7777777777777777
10.573563871001495,6.800406530691982,0.17657272975443292,-0.6705974100540126,2.7777777777777777
10.63986068090671,6.810750733277689,0.133676401954888,-0.6090948253402035,2.7777777777777777
10.708384918956298,6.8185503942876196,0.09363885871988532,-0.5530599602018261,2.7777777777777777
10.779077825707702,6.8238376571522465,0.056265943469876734,-0.502368524586871,2.7777777777777777
10.851880641718354,6.826644665302044,0.021362324952743518,-0.4567488215780836,2.7777777777777777
10.926734607545699,6.827003562167482,-0.011262967108134288,-0.41584403808069076,2.7777777777777777
11.003580963747169,6.824946491179034,-0.041792875618849507,-0.3792570729140778,2.7777777777777777
11.082360950880206,6.820505595767174,-0.070400075808419,-0.3465812215831322,2.7777777777777777
11.163015809502246,6.813713019362375,-0.09724578420281628,-0.31742005720987054,2.7777777777777777
11.245486780170728,6.80460090539511,-0.12247931336331389,-0.29139942720000583,2.7777777777777777
11.329715103443093,6.793201397295849,-0.1462381374431611,-0.2681739187945952,2.7777777777777777
11.415642019876776,6.779546638495069,-0.16864829234110873,-0.24742958925078207,2.7777777777777777
11.503208770029214,6.763668772423239,-0.1898249817929434,-0.2288842764222612,2.7777777777777777
11.592356594457852,6.745599942510835,-0.20987329779538189,-0.21228642245832796,2.7777777777777777
11.683026733720121,6.725372292188328,-0.22888899179417607,-0.19741305255111455,2.7777777777777777
11.775160428373464,6.7030179648861905,-0.24695925379555833,-0.18406733776245282,2.7777777777777777
11.868698918975314,6.678569104034898,-0.2641634715811102,-0.17207601945675663,2.7777777777777777
11.963583446083117,6.652057853064918,-0.28057395289323234,-0.16128686762508612,2.7777777777777777
12.059755250254305,6.6235163554067285,-0.29625660092237804,-0.15156627390650068,2.7777777777777777
12.157155572046317,6.592976754490802,-0.3112715385348234,-0.14279703267319507,2.7777777777777777
12.255725652016595,6.560471193747607,-0.32567368008960834,-0.13487633287950634,2.7777777777777777
12.35540673072257,6.52603181660762,-0.3395132518966258,-0.12771396420233355,2.7777777777777777
12.456140048721695,6.4896907665013135,-0.35283626372538485,-0.12123072956747913,2.7777777777777777
12.557866846571393,6.451480186859159,-0.3656849345472651,-0.11535704983865532,2.7777777777777777
12.660528364829107,6.411432221111632,-0.378098076070942,-0.11003174343608377,2.7777777777777777
12.764065844052276,6.369579012689201,-0.3901114377443051,-0.10520096272229168,2.7777777777777777
12.868420524798339,6.325952705022344,-0.4017580168403788,-0.1008172693216981,2.7777777777777777
12.973533647624734,6.280585441541529,-0.41306833708468715,-0.09683883158568328,2.7777777777777777
13.0793464530889,6.233509365677231,-0.42407069906180866,-0.09322872882500023,2.7777777777777777
13.185800181748272,6.184756620859924,-0.4347914053899039,-0.08995434848462411,2.7777777777777777
13.292836074160292,6.134359350520078,-0.4452549633936632,-0.08698686399675222,2.7777777777777777
13.400395370882395,6.08234969808817,-0.4554842677513142,-0.08430078253670492,2.7777777777777777
13.508419312472025,6.028759806994668,-0.46550076534801055,-0.08187355328189727,2.7777777777777777
13.616849139486614,5.973621820670045,-0.4753246043405351,-0.0796852280172267,2.7777777777777777
13.725626092483601,5.91696788254478,-0.48497476922916505,-0.07771816703695164,2.7777777777777777
13.83469141202043,5.85883013604934,-0.49446920354242835,-0.07595678426783475,2.7777777777777777
13.94398633865453,5.799240724614201,-0.5038249215691706,-0.0743873263900675,2.7777777777777777
14.05345211294335,5.738231791669831,-0.5130581104190494,-0.07299768147264186,2.7777777777777777
14.163029975444323,5.675835480646707,-0.5221842235561083,-0.07177721328049624,2.7777777777777777
14.272661166714883,5.612083934975304,-0.53121806682918,-0.07071661796383343,2.7777777777777777
14.382286927312474,5.54700929808609,-0.5401738779161497,-0.06980780031671963,2.7777777777777777
14.491848497794534,5.480643713409541,-0.5490654000052207,-0.06904376720267984,2.7777777777777777
14.6012871187185,5.413019324376125,-0.5579059504540202,-0.06841853609869566,2.7777777777777777
14.710544030641808,5.344168274416319,-0.5667084850953852,-0.06792705701393596,2.7777777777777777
14.8195604741219,5.274122706960599,-0.5754856587959856,-0.06756514630279487,2.7777777777777777
